Tourist Attraction,Name,Rating,Date and criteria,Title,Review
Mukesh_Art_Gallery,Jay Murjani,5.0 of 5 bubbles,Mar 2021 • Solo,Mesmerizing pieces of art!,The gallery has a beautiful and mesmerizing collection. Best part is they have every kind and type of painting one can imagine! Do visit if looking for Indian and contemporary art.
Mukesh_Art_Gallery,VIJAY BALHARA,5.0 of 5 bubbles,Mar 2021 • Family,Precious gems - Indian Art,"Breathtaking & Treat to Soul. Ethinic & delighted to see Indian Cultural Heritage depicted through the strokes of artists. Aesthetic Lovers can't step out without a purchase,I bet. A Classy Place in  The Land of Maharaajas"
Mukesh_Art_Gallery,Mukul M,5.0 of 5 bubbles,Mar 2021 • Couples,Unique stuff,I always love visiting the gallery. The paintings that they have are very unique. Their prices are pretty reasonable as well!
Mukesh_Art_Gallery,Sarthak Arun,5.0 of 5 bubbles,Mar 2021 • Couples,Wonderful experience!!,"Got everything we needed for our house under one roof. The ambience was amazing, notch product quality and amazing variety!!"
Mukesh_Art_Gallery,Inspire813124,5.0 of 5 bubbles,Mar 2021 • Solo,Ginormous stock!,It's a ginormous art gallery with literally thousands of paintings and handicrafts. The gallery is a hidden gem in Jaipur! If someone is looking for affordable art with a lot of variety then this is a must visit! The best part is they are employing mainly the local art community.Note: It is best to visit with a prior appointment.
Mukesh_Art_Gallery,Yogendra Maheshwari,5.0 of 5 bubbles,Mar 2021 • Couples,Fantastic experience! Very affordably priced!,Fantastic experience! Huge space with ample of paintings and handicrafts. Staff is also very polite and patient. We bought few pieces for our house in the US!
Mukesh_Art_Gallery,Niharika Singh,5.0 of 5 bubbles,Mar 2021 • Solo,Breathtaking Collection,The gallery has a beathtaking collection of paintings. Thousands of pieces are displayed here. All are beautifully framed as well. Coming again for sure!
Mukesh_Art_Gallery,Sunita Choudhary,5.0 of 5 bubbles,Feb 2021 • Family,Mind-blowing painting collection,"It is indeed a wonderful art gallery. Superb collection. Whenever I visit this place,I am always mesmerized with their quality collection.I am a regular visitor of Mukesh Art gallery from last more than 15 years.The owner Mukesh Gupta ji is a very humble and he greets all visitor with smile.The after sales service is also  very good and is attended with great gesture and anyone who is looking for beautiful painting, artwork must visit this Mukesh Art Gallery."
Mukesh_Art_Gallery,Kritika C,5.0 of 5 bubbles,Feb 2021,Amazing experience,One of the best art gallery i have come across. Amazing collection. All varieties are available here.
Mukesh_Art_Gallery,Vinita kumari,5.0 of 5 bubbles,Feb 2021 • Solo,Superb collection,Superb gallery with thousands of paintings displayed in a huge area. One can be spoilt for choice! Loce spending time here!
Mukesh_Art_Gallery,Ankita kumari,5.0 of 5 bubbles,Feb 2021 • Solo,Jewel of Jaipur!,Its a humongous gallery with thousands of framed paintings and handicrafts on display. I bought few contemporary paintings and I am surely coming again!
Mukesh_Art_Gallery,Adwait Ranjan,5.0 of 5 bubbles,Feb 2021 • Solo,Mesmerizing collection,"I'm always mesmerised with their collection. Everytime I visit their store, I find something unique and different. One cannot come empty handed for sure as they have something for everyone! Kudos to the team for maintaining such huge stock of paintings and handicrafts."
Mukesh_Art_Gallery,Sony C,5.0 of 5 bubbles,Feb 2021 • Solo,Fantastic experience!,"Superb collection! Thousands of paintings are displayed on multiple floors across all mediums and styles. They are mainly into affordable art! Overall, it was a wonderful experience. Staff is also very polite and helps you choose the best of the lot."
Mukesh_Art_Gallery,Bimal C,5.0 of 5 bubbles,Feb 2021 • Solo,Superb Experience,"Wonderful Art Gallery! I am a regular visitor of Mukesh Art Gallery from last 20 years, Everytime I feel amazedWhenever I am in search of artwork or any framing need, I blindly visit this place and get 100 percent satisfaction. Owner Mr Mukesh Gupta has now become our family friend because of long association.."
Mukesh_Art_Gallery,AlokBansal,5.0 of 5 bubbles,Feb 2021 • Solo,Must visit if looking for affordable art,Amazing collection!!You can spend whole day here looking at the variety of Arts available at the Gallery.Simply Passion at Work..
Mukesh_Art_Gallery,Rajkumari Sudrania,5.0 of 5 bubbles,Feb 2021 • Solo,Don't miss it by any chance.!,Beautiful collection of paintings and handicrafts. I personally love their Tanjore collection. Prices are pretty reasonable and staff is also very cooperative.
Mukesh_Art_Gallery,Shruti,5.0 of 5 bubbles,Feb 2021 • Family,Beautiful handicrafts,"Amazing and beautiful place to get the best handicrafts at one place. 5 star for crafts, services, maintenance and staffMust visit 😍😍"
Mukesh_Art_Gallery,Mansi Agrawal,5.0 of 5 bubbles,Feb 2021 • Family,Beautiful Art Gallery,Amazing art Galary. Beautiful Collection. Co-operative Management.It's a must must visit in Jaipur.Very Beautifully Managed and maintained.Thank You.
Mukesh_Art_Gallery,Dinesh Meena,5.0 of 5 bubbles,Feb 2021 • Friends,Worth visiting,Its a fabulous place with ample of variety.  I bought a beautiful ganesha painting and my friend bought a miniature painting. Prices are very resonable and staff is also friendly.
Mukesh_Art_Gallery,Rajan Sodhi,5.0 of 5 bubbles,Feb 2021 • Couples,Worth a visit!,Loved the collection. Bought a few paintings for my house in Delhi. The prices are very reasonable and I think their collection is the best in Jaipur.
Mukesh_Art_Gallery,Reena Sodhi,5.0 of 5 bubbles,Feb 2021 • Couples,Hidden Gem,It's a huge gallery with thousands of paintings. Bought a few pieces for my house from here. Very friendly and patient staff. Definitely coming again!
Mukesh_Art_Gallery,Ritu Maheshwari,5.0 of 5 bubbles,Feb 2021 • Couples,Fantabulous,Awesome collection. A must visit gallery. Picked a Tanjore shreenathji painting for my house. Must visit if in Jaipur.
Mukesh_Art_Gallery,Rahul,5.0 of 5 bubbles,Feb 2021 • Friends,Fantastic..,"Nice collection of handmade arts.Large range of varieties  as well .Antique pieces. must visit place for handicrafts , gemstone etc"
Mukesh_Art_Gallery,shalbha,5.0 of 5 bubbles,Feb 2021 • Couples,Great collection,Great collection of paintings and artwork. Highly recommended. Have some extra time in hand to explore fully.
